timestamp,consent,a_1_student_id,a_2_gender,a_3_class_group,b_1_i_enjoyed_the_course,b_2_classes_started_and_ended_on_time,b_3_participative_learning_environment,b_4_subject_content_delivered_according_to_course_outline_and_my_expectations,b_5_topics_were_clear_and_logically_developed,b_6_developed_my_oral_and_writing_skills,b_7_developed_my_reflective_and_critical_reasoning_skills,b_8_the_assessment_methods_assisted_me_to_learn,b_9_received_relevant_feedback,b_10_read_recommended_readings_and_notes,b_11_used_the_elearning_material_posted,c_1_principles_of_business_intelligence_and_the_dataops_philosophy,c_2_data_engineering_and_data_analytics,c_3_dashboarding_for_business-facing_and_customer-facing_analytics,c_4_regression_and_classification,c_5_clustering_and_association_rule_mining,c_6_serving_ml_models_through_a_restish_api_using_flask_in_python,c_7_time-series_analysis_time-series_forecasting_and_neural_networks,c_8_natural_language_processing,d_1_python_as_a_programming_language,d_2_vs_code_and_pycharm_for_coding_in_python,d_3_r_as_a_programming_language,d_4_r_studio_for_coding_in_r,d_5_jupyter_notebook_for_documenting_data_analytics_and_predictive_modelling_workflows,d_6_git_and_github,d_7_docker_for_containerization,d_8_power_bi_for_data_visualization,d_9_dbeaver_and_datagrip_for_data_management,d_10_postman_for_api_testing,d_11_flask_and_gunicorn_for_serving_ml_models,d_12_joblib_for_serialization_and_deserialization_of_models_as_pickle_files,d_13_slack_for_casual_communication_with_a_data_team,e_1_group_work,e_2_quizzes_at_the_end_of_each_module,e_3_lab_manuals,e_4_required_lab_work_submissions_at_the_end_of_each_module,e_5_labs_that_require_you_to_use_git_to_work_in_a_team_as_opposed_to_working_alone,e_6_labs_that_have_hidden_bonus_marks_or_advanced_level_submissions_for_extra_marks_in_addition_to_the_baseline,e_7_supplementary_videos_to_watch_as_an_additional_explanation_of_a_topic,e_8_supplementary_content_to_read,e_9_lecture_slides_used_during_the_class,e_10_lecture_notes_on_some_of_the_lecture_slides,e_11_the_quality_of_the_lectures_given,e_12_the_separation_of_theory_during_virtual_classes_and_practicals_during_in-person_classes,f_1_In_your_opinion_which_topics_(if_any)_should_be_added_to_the_Business_Intelligence_I_and_II_curriculum,f_2_In_your_opinion_which_topics_(if_any)_should_be_removed_from_the_Business_Intelligence_I_and_II_curriculum,f_3_Write_at_least_two_things_you_liked_about_the_teaching_and_learning_in_this_course,f_4_Write_at_least_one_recommendation_to_improve_the_teaching_and_learning_in_this_course_(for_future_classes),average_course_evaluation_rating,sentiment,average_level_of_learning_attained_rating,average_level_of_skills_and_competencies_rating,average_pedagogical_strategy_effectiveness_rating,absenteeism_percentage,response,text,dominant_topic,topic_prob,vader_sentiment,vader_score,lex_sentiment
07-11-25 12:23,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",86,Female,Group B,4,5,4,5,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,2,2,3,5,4,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,i have none tto suggest,none,standard to my career path,the teaching was okay,4.4545,neutral,4.0,3.4615,4.0,20.0,i have none tto suggest none standard to my career path the teaching was okay,i have none tto suggest none standard to my career path the teaching was okay,4,0.5661673612279818,positive,0.2263,neutral
07-11-25 12:23,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",87,Female,Group B,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,2,3,2,2,4,4,2,3,1,3,1,1,4,2,5,5,5,2,3,3,2,4,4,4,4,,,The work was well explained and I understood it. The notebooks were good way to learn the implementation.,,5.0,positive,4.625,2.4615,3.5833,10.0,  The work was well explained and I understood it. The notebooks were good way to learn the implementation. ,the work was well explained and i understood it the notebooks were good way to learn the implementation,3,0.9160670785751506,positive,0.6124,positive
07-11-25 12:24,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",88,Male,Group B,4,5,4,5,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,3,4,1,4,3,4,5,4,2,2,4,4,4,5,5,4,4,5,4,5,5,5,5,4,4,Dashboarding should be taught in Business Intelligence II than I,Regression should be removed from BI I,The lecturer explained extensively all the topics and guided during the lab assignments.,More of lab tutorials,4.4545,neutral,5.0,3.3846,4.5833,30.0,Dashboarding should be taught in Business Intelligence II than I Regression should be removed from BI I The lecturer explained extensively all the topics and guided during the lab assignments. More of lab tutorials,dashboarding should be taught in business intelligence ii than i regression should be removed from bi i the lecturer explained extensively all the topics and guided during the lab assignments more of lab tutorials,0,0.9599749668303659,positive,0.4767,neutral
07-11-25 12:24,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",89,Female,Group B,5,5,4,3,3,3,3,3,5,5,5,4,2,4,2,5,3,4,4,4,3,3,2,4,4,1,5,2,4,4,1,2,4,5,4,3,4,4,4,3,5,5,4,4,I don't have any recommendations.,"Not removed, but made easier to learn is data engineering, especially using Docker.",I liked the end-of-module quizzes and the lab assignments,To have the end of topic journals,4.0,neutral,3.5,3.0,4.0833,30.0,"I don't have any recommendations. Not removed, but made easier to learn is data engineering, especially using Docker. I liked the end-of-module quizzes and the lab assignments To have the end of topic journals",i don t have any recommendations not removed but made easier to learn is data engineering especially using docker i liked the end of module quizzes and the lab assignments to have the end of topic journals,1,0.9688764860844333,positive,0.8314,neutral
07-11-25 12:24,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",90,Male,Group B,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,4,4,5,5,5,3,3,3,5,5,4,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,4,5,Data Sciece,none,Course delivery by the lecturer the way we separate theory and practical classes,More introduction to new Tools and softwares.,4.7273,positive,4.75,3.6923,4.9167,30.0,Data Sciece none Course delivery by the lecturer the way we separate theory and practical classes More introduction to new Tools and softwares.,data sciece none course delivery by the lecturer the way we separate theory and practical classes more introduction to new tools and softwares,3,0.9398524152147754,neutral,0.0,positive
07-11-25 12:24,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",91,Female,Group B,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None at the moment,None all were relevant,"The course was taught extensively
The course allowed me to have hands on experience through lab work",None at the moment,5.0,positive,5.0,5.0,5.0,20.0,"None at the moment None all were relevant The course was taught extensively
The course allowed me to have hands on experience through lab work None at the moment",none at the moment none all were relevant the course was taught extensively the course allowed me to have hands on experience through lab work none at the moment,4,0.9401507264400834,neutral,0.0,positive
07-11-25 12:25,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",92,Female,Group B,4,5,4,5,4,4,5,5,5,5,5,5,3,5,3,5,4,4,5,4,5,2,2,3,5,3,4,2,3,4,3,3,3,4,3,3,3,4,4,3,5,5,3,3,,Sijui,"classes start and end on time 
The lectures are well taught",I have none,4.6364,positive,4.25,3.3077,3.5833,20.0," Sijui classes start and end on time 
The lectures are well taught I have none",sijui classes start and end on time the lectures are well taught i have none,1,0.7246942550636755,positive,0.2732,positive
07-11-25 12:25,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",93,Male,Group B,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,5,5,4,4,5,5,3,4,4,4,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,Transformers should be added as a separate focused topic.,None.,I enjoyed the labs and the quizzes,"Some of the tools did not run properly on school laptops, If this could be addressed for all future students, it would greatly improve the unit reception.",4.9091,positive,4.0,4.2308,5.0,20.0,"Transformers should be added as a separate focused topic. None. I enjoyed the labs and the quizzes Some of the tools did not run properly on school laptops, If this could be addressed for all future students, it would greatly improve the unit reception.",transformers should be added as a separate focused topic none i enjoyed the labs and the quizzes some of the tools did not run properly on school laptops if this could be addressed for all future students it would greatly improve the unit reception,3,0.9507240470199966,positive,0.4751,neutral
07-11-25 12:25,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",94,Male,Group B,4,4,4,3,2,2,3,3,4,2,4,4,4,4,3,3,3,3,3,4,4,3,2,5,2,3,5,1,4,2,5,2,4,4,3,2,3,3,2,2,5,3,2,3,"Deep learning, Ethical AI and Data Governance, Cloud-Based BI Tools and Platforms",,"Emphasis on Hands-on Projects, Integration of Business Context",Replace a traditional final exam or large individual project with a team-based capstone project where students treat an instructor-provided dataset/scenario as a client request,3.1818,negative,3.375,3.2308,3.0,14.29,"Deep learning, Ethical AI and Data Governance, Cloud-Based BI Tools and Platforms  Emphasis on Hands-on Projects, Integration of Business Context Replace a traditional final exam or large individual project with a team-based capstone project where students treat an instructor-provided dataset/scenario as a client request",deep learning ethical ai and data governance cloud based bi tools and platforms emphasis on hands on projects integration of business context replace a traditional final exam or large individual project with a team based capstone project where students treat an instructor provided dataset scenario as a client request,3,0.9738264582192219,positive,0.7184,neutral
07-11-25 12:25,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",95,Male,Group B,4,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,5,4,5,5,5,3,5,5,5,5,5,5,3,3,4,4,3,4,connecting BI with cloud such as AWS,R notebooks,The balance between theory and practical lab sessions. The instructor’s clear explanations.,Include more project-based assessments or group case studies using real business datasets,4.6364,positive,5.0,4.5385,4.25,24.0,connecting BI with cloud such as AWS R notebooks The balance between theory and practical lab sessions. The instructor’s clear explanations. Include more project-based assessments or group case studies using real business datasets,connecting bi with cloud such as aws r notebooks the balance between theory and practical lab sessions the instructor s clear explanations include more project based assessments or group case studies using real business datasets,0,0.7749273890833862,positive,0.3818,positive
07-11-25 12:25,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",96,Female,Group B,4,5,4,5,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Power BI as a module,,Group work and communication,The slides were lengthy,4.0,neutral,4.0,4.0,4.0,20.0,Power BI as a module  Group work and communication The slides were lengthy,power bi as a module group work and communication the slides were lengthy,2,0.7228326108448349,neutral,0.0,neutral
07-11-25 12:26,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",97,Female,Group B,2,5,3,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,none,nonr,it was interesting,he’s so strict,2.6364,negative,3.0,3.0,3.0,30.0,none nonr it was interesting he’s so strict,none nonr it was interesting he s so strict,1,0.7216964434970595,positive,0.4019,neutral
07-11-25 12:26,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",98,Female,Group B,3,5,4,4,5,2,3,3,4,2,5,5,5,4,3,4,3,4,4,3,3,4,4,5,5,2,4,2,3,2,2,1,3,4,4,4,4,3,4,3,5,4,4,3,"integration of BI tools with cloud platforms (such as AWS, Azure, or Google Cloud)
real-world BI case studies and Power BI dashboard storytelling.",None necessarily need to be removed,"The practical approach by using different tools like Docker and Power BI, made it easier to connect theory with application.
The course helped me identify areas I can apply Business Intelligence in the future",A better way of communicating theory.. sometimes the content is too much making it too much information to process and understand at once,3.6364,negative,4.0,3.0769,3.75,5.0,"integration of BI tools with cloud platforms (such as AWS, Azure, or Google Cloud)
real-world BI case studies and Power BI dashboard storytelling. None necessarily need to be removed The practical approach by using different tools like Docker and Power BI, made it easier to connect theory with application.
The course helped me identify areas I can apply Business Intelligence in the future A better way of communicating theory.. sometimes the content is too much making it too much information to process and understand at once",integration of bi tools with cloud platforms such as aws azure or google cloud real world bi case studies and power bi dashboard storytelling none necessarily need to be removed the practical approach by using different tools like docker and power bi made it easier to connect theory with application the course helped me identify areas i can apply business intelligence in the future a better way of communicating theory sometimes the content is too much making it too much information to process and understand at once,0,0.9860433395100835,positive,0.8834,positive
07-11-25 12:26,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",99,Female,Group B,5,5,3,5,4,3,5,5,5,5,5,4,4,4,3,3,4,4,3,3,4,3,3,4,4,4,4,4,4,4,3,3,5,5,5,5,5,3,5,5,5,5,5,5,I can't think of any,All topics were relevant,Lecture slides and lab instructions,Use some classes to summarize/revise the topic in addition to the quizzes atleast have a class discussion where students are free to ask questions abt the completed topic and get more clarification and better understanding especially for labs,4.5455,neutral,3.625,3.6154,4.8333,35.0,I can't think of any All topics were relevant Lecture slides and lab instructions Use some classes to summarize/revise the topic in addition to the quizzes atleast have a class discussion where students are free to ask questions abt the completed topic and get more clarification and better understanding especially for labs,i can t think of any all topics were relevant lecture slides and lab instructions use some classes to summarize revise the topic in addition to the quizzes atleast have a class discussion where students are free to ask questions abt the completed topic and get more clarification and better understanding especially for labs,2,0.9728918439590352,positive,0.7553,positive
07-11-25 12:26,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",100,Female,Group B,5,5,4,5,5,3,4,4,5,4,3,4,4,4,4,4,3,3,3,4,5,4,4,4,5,4,3,3,3,4,3,5,4,4,5,5,4,4,3,4,5,5,5,4,More topics related to R and power BI,,Involvement in learning and practice with the lab works,More assignments and quizzes for more active engagement with the unit,4.2727,neutral,3.625,3.9231,4.3333,25.0,More topics related to R and power BI  Involvement in learning and practice with the lab works More assignments and quizzes for more active engagement with the unit,more topics related to r and power bi involvement in learning and practice with the lab works more assignments and quizzes for more active engagement with the unit,0,0.8298034340227028,positive,0.7408,neutral
07-11-25 12:27,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",101,Male,Group B,3,4,5,5,4,1,2,5,3,5,1,5,3,3,3,3,3,3,3,4,5,3,2,3,5,5,3,4,1,2,1,1,3,4,5,3,5,2,1,1,5,5,4,5,none,none,"Separation of theory and practical subject between online and physical classes respectively, gides through practical labs","Less software-intensive alternatives, (e.g avoiding using applications like Docker)",3.4545,negative,3.25,3.0,3.5833,20.0,"none none Separation of theory and practical subject between online and physical classes respectively, gides through practical labs Less software-intensive alternatives, (e.g avoiding using applications like Docker)",none none separation of theory and practical subject between online and physical classes respectively gides through practical labs less software intensive alternatives e g avoiding using applications like docker,0,0.9533450379699575,positive,0.3612,positive
07-11-25 12:27,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",102,Male,Group B,5,4,4,4,4,5,4,5,5,5,2,4,5,4,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,5,4,5,5,5,3,"
No not really",No not really,"The practical exercises and assignments helped me apply theoretical concepts to real-world scenarios.
",To be honest the lesson and lectures everything went smoothly,4.2727,neutral,4.625,4.3077,4.5,20.0,"
No not really No not really The practical exercises and assignments helped me apply theoretical concepts to real-world scenarios.
 To be honest the lesson and lectures everything went smoothly",no not really no not really the practical exercises and assignments helped me apply theoretical concepts to real world scenarios to be honest the lesson and lectures everything went smoothly,0,0.955969981336819,neutral,-0.0258,negative
07-11-25 12:27,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",103,Female,Group B,2,4,2,4,4,4,2,3,2,3,4,4,3,2,4,2,3,4,2,3,4,3,4,2,4,3,4,4,3,4,3,3,4,3,2,4,2,4,3,4,2,4,3,4,none,SML Models,the lab assignments and the reflective journal,i don't have any recommendations,3.0909,negative,3.0,3.3846,3.25,25.0,none SML Models the lab assignments and the reflective journal i don't have any recommendations,none sml models the lab assignments and the reflective journal i don t have any recommendations,4,0.9239600259653631,neutral,0.0,neutral
07-11-25 12:27,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",104,Male,Group B,4,5,5,5,5,2,3,4,3,4,5,4,4,3,3,4,3,4,4,4,4,2,2,4,4,5,3,1,4,4,3,3,4,4,5,4,4,3,4,2,4,4,4,4,I have no input.,I feel like they all contributed adequately enough,I liked the emphasis on practical understanding. Mr. Omondi is very dedicated to delivering the content well which I appreciate.,Reduce the number of slides in BI 1 lecture notes. Most of them are inflated to be honest but the number of slides can be demoralizing to a student. If there is a way to reduce the number of slides while still maintaining the content it will positively impact the students of the future.,4.0909,neutral,3.625,3.3077,3.8333,10.0,I have no input. I feel like they all contributed adequately enough I liked the emphasis on practical understanding. Mr. Omondi is very dedicated to delivering the content well which I appreciate. Reduce the number of slides in BI 1 lecture notes. Most of them are inflated to be honest but the number of slides can be demoralizing to a student. If there is a way to reduce the number of slides while still maintaining the content it will positively impact the students of the future.,i have no input i feel like they all contributed adequately enough i liked the emphasis on practical understanding mr omondi is very dedicated to delivering the content well which i appreciate reduce the number of slides in bi 1 lecture notes most of them are inflated to be honest but the number of slides can be demoralizing to a student if there is a way to reduce the number of slides while still maintaining the content it will positively impact the students of the future,2,0.9753561592557818,positive,0.9245,positive
07-11-25 12:27,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",105,Male,Group B,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,,,Interesting,,2.0,negative,3.0,4.0,3.0,5.0,  Interesting ,interesting,1,0.5831430484975683,positive,0.4019,neutral
07-11-25 12:28,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",106,Male,Group B,2,3,3,3,3,2,2,2,2,5,5,4,3,4,2,3,3,4,2,3,4,2,2,3,4,2,4,2,3,2,2,2,3,3,3,3,3,3,3,3,4,4,3,4,,none,The group work labs and the lecture slides,It would be better for lecturers to take students through labs in a clearer way by simplifying the steps or give explanations on why this should be done and the impact. This is because one would finish the lab without understanding the true objective or how to apply it.,2.9091,negative,3.125,2.6923,3.25,20.0, none The group work labs and the lecture slides It would be better for lecturers to take students through labs in a clearer way by simplifying the steps or give explanations on why this should be done and the impact. This is because one would finish the lab without understanding the true objective or how to apply it.,none the group work labs and the lecture slides it would be better for lecturers to take students through labs in a clearer way by simplifying the steps or give explanations on why this should be done and the impact this is because one would finish the lab without understanding the true objective or how to apply it,2,0.9559276802365907,positive,0.1451,neutral
07-11-25 12:28,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",107,Male,Group B,4,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,4,4,5,5,5,5,,,There was room for further research and group work,So far so good,4.3636,neutral,3.0,3.0,4.8333,25.0,  There was room for further research and group work So far so good,there was room for further research and group work so far so good,2,0.8951392775769452,positive,0.6213,positive
07-11-25 12:28,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",108,Male,Group B,3,3,4,4,4,4,4,3,4,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,". Advanced Analytics & Visualization 

Why: Visualization tools are now gateways to storytelling and insight generation.

",,I liked the lab work and the assignments review,More reviewing of the lab work to ensure proper understanding to the students,3.5455,negative,3.625,4.0,3.9167,10.0,". Advanced Analytics & Visualization 

Why: Visualization tools are now gateways to storytelling and insight generation.

  I liked the lab work and the assignments review More reviewing of the lab work to ensure proper understanding to the students",advanced analytics visualization why visualization tools are now gateways to storytelling and insight generation i liked the lab work and the assignments review more reviewing of the lab work to ensure proper understanding to the students,0,0.9580270014451616,positive,0.7506,positive
07-11-25 12:29,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",109,Male,Group B,4,5,5,5,5,4,4,5,4,4,4,5,4,4,4,4,4,4,4,3,3,2,2,4,5,4,3,3,4,3,4,3,5,5,5,5,4,5,3,3,5,4,5,5,"The topics are detailed, i don't have any so far","All are fine, nothing should be removed","Detailed content in this unit
Labs that are helpful","When it comes to specializations in 4th year, the knowledge on BI should be readily available to students before the said year. This will help them have a rough idea of what the unit is about.",4.4545,neutral,4.125,3.3077,4.5,10.0,"The topics are detailed, i don't have any so far All are fine, nothing should be removed Detailed content in this unit
Labs that are helpful When it comes to specializations in 4th year, the knowledge on BI should be readily available to students before the said year. This will help them have a rough idea of what the unit is about.",the topics are detailed i don t have any so far all are fine nothing should be removed detailed content in this unit labs that are helpful when it comes to specializations in 4th year the knowledge on bi should be readily available to students before the said year this will help them have a rough idea of what the unit is about,1,0.9650379408358073,positive,0.743,positive
07-11-25 12:29,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",110,Male,Group B,5,5,4,5,5,3,3,4,5,4,5,3,4,3,3,5,5,2,4,4,4,2,3,5,5,4,3,2,5,4,5,1,4,2,5,5,5,4,2,2,4,3,5,4,Mathematics for Machine Learning.,The DataOps philosophy,"Enjoyed the detailed lab manuals and practical sessions.
The detailed notes in each topic and diagrams.","Better integration of Slack in the workflow (i.e utilizing it in labs, etc).",4.3636,neutral,3.625,3.6154,3.75,15.0,"Mathematics for Machine Learning. The DataOps philosophy Enjoyed the detailed lab manuals and practical sessions.
The detailed notes in each topic and diagrams. Better integration of Slack in the workflow (i.e utilizing it in labs, etc).",mathematics for machine learning the dataops philosophy enjoyed the detailed lab manuals and practical sessions the detailed notes in each topic and diagrams better integration of slack in the workflow i e utilizing it in labs etc,3,0.9557975114223134,positive,0.7351,positive
07-11-25 12:30,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",111,Male,Group B,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,3,4,4,5,4,none,none,"time series
how it helps in business corporations using IT",less notes,4.0,neutral,3.375,3.7692,3.6667,25.0,"none none time series
how it helps in business corporations using IT less notes",none none time series how it helps in business corporations using it less notes,1,0.8952262565225384,positive,0.3818,neutral
07-11-25 12:30,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",112,Male,Group B,4,4,4,5,4,4,3,4,4,3,3,3,2,4,2,4,4,4,3,4,3,3,3,4,4,3,4,3,3,3,3,3,5,4,5,4,4,4,3,3,4,4,4,4,"Topics dealing with trading, understanding of different type of markets and blockchain",None not topics.,The in-depth explanations. The lab manuals on the topics being covered,More real world referencing,3.8182,negative,3.25,3.3077,4.0,15.0,"Topics dealing with trading, understanding of different type of markets and blockchain None not topics. The in-depth explanations. The lab manuals on the topics being covered More real world referencing",topics dealing with trading understanding of different type of markets and blockchain none not topics the in depth explanations the lab manuals on the topics being covered more real world referencing,0,0.5615808952006764,neutral,0.0,negative
07-11-25 12:30,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",113,Male,Group B,4,5,5,5,5,4,5,4,3,3,4,3,4,4,5,4,5,5,4,5,5,4,4,5,4,4,4,3,5,5,5,2,5,5,4,5,5,5,3,2,4,4,4,3,"MCP
AI Agents",,"I enjoyed the practical aspect of the teaching, especially the labs and group work for each module.

I enjoyed the fact that we have access to the notes from early so you can read ahead and/or follow along in class.

I enjoyed the fact that labs were group based and we had ample time to do them.",I think reflections should be graded once at the end of the semester or at least 1 week following the end of the module to give students enough time to thoroughly reflect on the content.,4.2727,neutral,4.25,4.2308,4.0833,10.0,"MCP
AI Agents  I enjoyed the practical aspect of the teaching, especially the labs and group work for each module.

I enjoyed the fact that we have access to the notes from early so you can read ahead and/or follow along in class.

I enjoyed the fact that labs were group based and we had ample time to do them. I think reflections should be graded once at the end of the semester or at least 1 week following the end of the module to give students enough time to thoroughly reflect on the content.",mcp ai agents i enjoyed the practical aspect of the teaching especially the labs and group work for each module i enjoyed the fact that we have access to the notes from early so you can read ahead and or follow along in class i enjoyed the fact that labs were group based and we had ample time to do them i think reflections should be graded once at the end of the semester or at least 1 week following the end of the module to give students enough time to thoroughly reflect on the content,5,0.9804513841750314,positive,0.872,positive
07-11-25 12:34,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",114,Male,Group B,3,5,4,4,3,2,3,5,3,4,4,2,3,4,3,4,4,4,3,2,3,1,2,4,5,5,5,4,5,4,3,1,5,3,4,3,4,1,2,2,4,2,3,5,Cloud-Based Business Intelligence,,"I liked the labs they were engaging and learned a little bit of python
I liked the that lecture slides were consise for BI 2",I would recommend more on considering students and placing dealines that one can submit late but not extremely late and not being given mising marks even if they did the work.,3.6364,negative,3.375,3.3846,3.1667,10.0,"Cloud-Based Business Intelligence  I liked the labs they were engaging and learned a little bit of python
I liked the that lecture slides were consise for BI 2 I would recommend more on considering students and placing dealines that one can submit late but not extremely late and not being given mising marks even if they did the work.",cloud based business intelligence i liked the labs they were engaging and learned a little bit of python i liked the that lecture slides were consise for bi 2 i would recommend more on considering students and placing dealines that one can submit late but not extremely late and not being given mising marks even if they did the work,2,0.9688842284497505,positive,0.743,negative
07-11-25 12:36,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",115,Male,Group B,3,5,4,4,4,2,2,2,2,3,1,2,2,2,2,2,2,4,2,5,5,2,2,2,5,2,3,2,2,2,2,1,3,3,3,3,4,3,3,3,4,3,4,3,I have none to suggest,they are all okay,"1. I liked the labs we did 
2. The quality of teaching",shorter lecture notes,2.9091,negative,2.25,2.6923,3.25,25.0,"I have none to suggest they are all okay 1. I liked the labs we did 
2. The quality of teaching shorter lecture notes",i have none to suggest they are all okay 1 i liked the labs we did 2 the quality of teaching shorter lecture notes,2,0.5780142133985068,positive,0.5719,positive
07-11-25 12:38,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",116,Female,Group B,4,5,4,4,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,4,4,5,5,4,5,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,5,5,5,,Not topics but atleast making the notes abit more shorter that BI I,The lecturer and the unit itself,,4.2727,neutral,5.0,4.2308,4.5,5.0, Not topics but atleast making the notes abit more shorter that BI I The lecturer and the unit itself ,not topics but atleast making the notes abit more shorter that bi i the lecturer and the unit itself,4,0.9295797327843247,neutral,0.0,negative
